#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1410   0.779610E+03  -0.538372E+02   0.111239E-05  -0.538372E+02   0.145303E+02  -0.158590E-06   0.111239E-05  -0.158590E-06   0.243770E-08
  1411   0.780547E+03  -0.533338E+02   0.115008E-05  -0.533338E+02   0.143570E+02  -0.156851E-06   0.115008E-05  -0.156851E-06   0.243382E-08
  1412   0.781413E+03  -0.528199E+02   0.118891E-05  -0.528199E+02   0.141865E+02  -0.155121E-06   0.118891E-05  -0.155121E-06   0.242996E-08
  1413   0.782134E+03  -0.522961E+02   0.122885E-05  -0.522961E+02   0.140180E+02  -0.153399E-06   0.122885E-05  -0.153399E-06   0.242610E-08
  1414   0.782933E+03  -0.517616E+02   0.126983E-05  -0.517616E+02   0.138515E+02  -0.151685E-06   0.126983E-05  -0.151685E-06   0.242225E-08
  1415   0.783661E+03  -0.512180E+02   0.131181E-05  -0.512180E+02   0.136870E+02  -0.149976E-06   0.131181E-05  -0.149976E-06   0.241841E-08
  1416   0.784392E+03  -0.506653E+02   0.135474E-05  -0.506653E+02   0.135253E+02  -0.148273E-06   0.135474E-05  -0.148273E-06   0.241457E-08
  1417   0.784978E+03  -0.501040E+02   0.139856E-05  -0.501040E+02   0.133649E+02  -0.146573E-06   0.139856E-05  -0.146573E-06   0.241075E-08
  1418   0.785568E+03  -0.495321E+02   0.144323E-05  -0.495321E+02   0.132072E+02  -0.144877E-06   0.144323E-05  -0.144877E-06   0.240692E-08
  1419   0.786086E+03  -0.489525E+02   0.148869E-05  -0.489525E+02   0.130524E+02  -0.143182E-06   0.148869E-05  -0.143182E-06   0.240311E-08
  1420   0.786607E+03  -0.483644E+02   0.153489E-05  -0.483644E+02   0.129002E+02  -0.141489E-06   0.153489E-05  -0.141489E-06   0.239930E-08
  1421   0.787057E+03  -0.477677E+02   0.158178E-05  -0.477677E+02   0.127502E+02  -0.139795E-06   0.158178E-05  -0.139795E-06   0.239550E-08
  1422   0.787510E+03  -0.471633E+02   0.162931E-05  -0.471633E+02   0.126028E+02  -0.138101E-06   0.162931E-05  -0.138101E-06   0.239171E-08
  1423   0.787818E+03  -0.465511E+02   0.167742E-05  -0.465511E+02   0.124583E+02  -0.136404E-06   0.167742E-05  -0.136404E-06   0.238792E-08
  1424   0.788202E+03  -0.459310E+02   0.172608E-05  -0.459310E+02   0.123165E+02  -0.134704E-06   0.172608E-05  -0.134704E-06   0.238414E-08
  1425   0.788441E+03  -0.453039E+02   0.177522E-05  -0.453039E+02   0.121776E+02  -0.133000E-06   0.177522E-05  -0.133000E-06   0.238037E-08
  1426   0.788608E+03  -0.446697E+02   0.182480E-05  -0.446697E+02   0.120413E+02  -0.131291E-06   0.182480E-05  -0.131291E-06   0.237660E-08
  1427   0.788853E+03  -0.440283E+02   0.187476E-05  -0.440283E+02   0.119079E+02  -0.129576E-06   0.187476E-05  -0.129576E-06   0.237285E-08
  1428   0.788951E+03  -0.433813E+02   0.192505E-05  -0.433813E+02   0.117765E+02  -0.127853E-06   0.192505E-05  -0.127853E-06   0.236909E-08
  1429   0.788978E+03  -0.427264E+02   0.197562E-05  -0.427264E+02   0.116494E+02  -0.126122E-06   0.197562E-05  -0.126122E-06   0.236535E-08
  1430   0.789007E+03  -0.420674E+02   0.202642E-05  -0.420674E+02   0.115243E+02  -0.124382E-06   0.202642E-05  -0.124382E-06   0.236161E-08
  1431   0.788965E+03  -0.414011E+02   0.207740E-05  -0.414011E+02   0.114020E+02  -0.122631E-06   0.207740E-05  -0.122631E-06   0.235788E-08
  1432   0.788850E+03  -0.407299E+02   0.212851E-05  -0.407299E+02   0.112833E+02  -0.120869E-06   0.212851E-05  -0.120869E-06   0.235416E-08
  1433   0.788813E+03  -0.400529E+02   0.217970E-05  -0.400529E+02   0.111673E+02  -0.119095E-06   0.217970E-05  -0.119095E-06   0.235044E-08
  1434   0.788629E+03  -0.393709E+02   0.223091E-05  -0.393709E+02   0.110548E+02  -0.117307E-06   0.223091E-05  -0.117307E-06   0.234673E-08
  1435   0.788373E+03  -0.386847E+02   0.228209E-05  -0.386847E+02   0.109444E+02  -0.115505E-06   0.228209E-05  -0.115505E-06   0.234302E-08
  1436   0.788119E+03  -0.379949E+02   0.233320E-05  -0.379949E+02   0.108375E+02  -0.113687E-06   0.233320E-05  -0.113687E-06   0.233933E-08
  1437   0.787719E+03  -0.372993E+02   0.238418E-05  -0.372993E+02   0.107342E+02  -0.111853E-06   0.238418E-05  -0.111853E-06   0.233564E-08
  1438   0.787321E+03  -0.366016E+02   0.243498E-05  -0.366016E+02   0.106329E+02  -0.110001E-06   0.243498E-05  -0.110001E-06   0.233195E-08
  1439   0.786851E+03  -0.358981E+02   0.248555E-05  -0.358981E+02   0.105359E+02  -0.108131E-06   0.248555E-05  -0.108131E-06   0.232827E-08
  1440   0.786383E+03  -0.351925E+02   0.253584E-05  -0.351925E+02   0.104417E+02  -0.106241E-06   0.253584E-05  -0.106241E-06   0.232460E-08
  1441   0.785842E+03  -0.344848E+02   0.258580E-05  -0.344848E+02   0.103503E+02  -0.104330E-06   0.258580E-05  -0.104330E-06   0.232094E-08
  1442   0.785230E+03  -0.337733E+02   0.263537E-05  -0.337733E+02   0.102624E+02  -0.102398E-06   0.263537E-05  -0.102398E-06   0.231728E-08
  1443   0.784544E+03  -0.330583E+02   0.268451E-05  -0.330583E+02   0.101788E+02  -0.100443E-06   0.268451E-05  -0.100443E-06   0.231363E-08
  1444   0.783861E+03  -0.323418E+02   0.273316E-05  -0.323418E+02   0.100973E+02  -0.984641E-07   0.273316E-05  -0.984641E-07   0.230999E-08
  1445   0.783030E+03  -0.316238E+02   0.278127E-05  -0.316238E+02   0.100201E+02  -0.964607E-07   0.278127E-05  -0.964607E-07   0.230635E-08
  1446   0.782276E+03  -0.309029E+02   0.282880E-05  -0.309029E+02   0.994487E+01  -0.944315E-07   0.282880E-05  -0.944315E-07   0.230272E-08
  1447   0.781300E+03  -0.301789E+02   0.287568E-05  -0.301789E+02   0.987398E+01  -0.923756E-07   0.287568E-05  -0.923756E-07   0.229910E-08
  1448   0.780400E+03  -0.294565E+02   0.292188E-05  -0.294565E+02   0.980664E+01  -0.902918E-07   0.292188E-05  -0.902918E-07   0.229548E-08
  1449   0.779428E+03  -0.287318E+02   0.296733E-05  -0.287318E+02   0.974136E+01  -0.881791E-07   0.296733E-05  -0.881791E-07   0.229187E-08
  1450   0.778382E+03  -0.280062E+02   0.301199E-05  -0.280062E+02   0.968038E+01  -0.860366E-07   0.301199E-05  -0.860366E-07   0.228826E-08
  1451   0.777338E+03  -0.272814E+02   0.305581E-05  -0.272814E+02   0.962295E+01  -0.838634E-07   0.305581E-05  -0.838634E-07   0.228467E-08
  1452   0.776147E+03  -0.265572E+02   0.309873E-05  -0.265572E+02   0.956833E+01  -0.816597E-07   0.309873E-05  -0.816597E-07   0.228107E-08
  1453   0.774957E+03  -0.258315E+02   0.314071E-05  -0.258315E+02   0.951728E+01  -0.794260E-07   0.314071E-05  -0.794260E-07   0.227749E-08
  1454   0.773768E+03  -0.251057E+02   0.318169E-05  -0.251057E+02   0.946979E+01  -0.771626E-07   0.318169E-05  -0.771626E-07   0.227391E-08
  1455   0.772506E+03  -0.243813E+02   0.322162E-05  -0.243813E+02   0.942512E+01  -0.748700E-07   0.322162E-05  -0.748700E-07   0.227034E-08
  1456   0.771170E+03  -0.236591E+02   0.326046E-05  -0.236591E+02   0.938477E+01  -0.725486E-07   0.326046E-05  -0.725486E-07   0.226677E-08
  1457   0.769687E+03  -0.229368E+02   0.329815E-05  -0.229368E+02   0.934652E+01  -0.701989E-07   0.329815E-05  -0.701989E-07   0.226321E-08
  1458   0.768280E+03  -0.222159E+02   0.333465E-05  -0.222159E+02   0.931258E+01  -0.678212E-07   0.333465E-05  -0.678212E-07   0.225966E-08
  1459   0.766798E+03  -0.214957E+02   0.336990E-05  -0.214957E+02   0.928149E+01  -0.654160E-07   0.336990E-05  -0.654160E-07   0.225611E-08
  1460   0.765244E+03  -0.207784E+02   0.340385E-05  -0.207784E+02   0.925474E+01  -0.629837E-07   0.340385E-05  -0.629837E-07   0.225257E-08
  1461   0.763689E+03  -0.200641E+02   0.343645E-05  -0.200641E+02   0.922934E+01  -0.605248E-07   0.343645E-05  -0.605248E-07   0.224904E-08
  1462   0.762062E+03  -0.193519E+02   0.346765E-05  -0.193519E+02   0.920829E+01  -0.580396E-07   0.346765E-05  -0.580396E-07   0.224551E-08
  1463   0.760286E+03  -0.186418E+02   0.349741E-05  -0.186418E+02   0.919084E+01  -0.555286E-07   0.349741E-05  -0.555286E-07   0.224199E-08
  1464   0.758585E+03  -0.179347E+02   0.352566E-05  -0.179347E+02   0.917626E+01  -0.529922E-07   0.352566E-05  -0.529922E-07   0.223848E-08
  1465   0.756736E+03  -0.172312E+02   0.355237E-05  -0.172312E+02   0.916529E+01  -0.504309E-07   0.355237E-05  -0.504309E-07   0.223497E-08
  1466   0.754961E+03  -0.165307E+02   0.357747E-05  -0.165307E+02   0.915793E+01  -0.478450E-07   0.357747E-05  -0.478450E-07   0.223147E-08
  1467   0.753038E+03  -0.158345E+02   0.360093E-05  -0.158345E+02   0.915344E+01  -0.452350E-07   0.360093E-05  -0.452350E-07   0.222797E-08
  1468   0.751115E+03  -0.151420E+02   0.362268E-05  -0.151420E+02   0.915258E+01  -0.426013E-07   0.362268E-05  -0.426013E-07   0.222448E-08
  1469   0.749192E+03  -0.144539E+02   0.364268E-05  -0.144539E+02   0.915460E+01  -0.399443E-07   0.364268E-05  -0.399443E-07   0.222100E-08
  1470   0.747047E+03  -0.137695E+02   0.366088E-05  -0.137695E+02   0.915952E+01  -0.372645E-07   0.366088E-05  -0.372645E-07   0.221752E-08
  1471   0.745050E+03  -0.130909E+02   0.367723E-05  -0.130909E+02   0.916881E+01  -0.345623E-07   0.367723E-05  -0.345623E-07   0.221405E-08
  1472   0.742978E+03  -0.124168E+02   0.369168E-05  -0.124168E+02   0.918099E+01  -0.318380E-07   0.369168E-05  -0.318380E-07   0.221058E-08
  1473   0.740832E+03  -0.117486E+02   0.370417E-05  -0.117486E+02   0.919608E+01  -0.290923E-07   0.370417E-05  -0.290923E-07   0.220712E-08
  1474   0.738538E+03  -0.110847E+02   0.371466E-05  -0.110847E+02   0.921408E+01  -0.263253E-07   0.371466E-05  -0.263253E-07   0.220367E-08
  1475   0.736317E+03  -0.104268E+02   0.372310E-05  -0.104268E+02   0.923498E+01  -0.235377E-07   0.372310E-05  -0.235377E-07   0.220023E-08
  1476   0.734021E+03  -0.977546E+01   0.372943E-05  -0.977546E+01   0.925954E+01  -0.207298E-07   0.372943E-05  -0.207298E-07   0.219679E-08
  1477   0.731725E+03  -0.912931E+01   0.373361E-05  -0.912931E+01   0.928701E+01  -0.179020E-07   0.373361E-05  -0.179020E-07   0.219335E-08
  1478   0.729355E+03  -0.848979E+01   0.373558E-05  -0.848979E+01   0.931741E+01  -0.150547E-07   0.373558E-05  -0.150547E-07   0.218992E-08
  1479   0.726983E+03  -0.785714E+01   0.373530E-05  -0.785714E+01   0.935148E+01  -0.121885E-07   0.373530E-05  -0.121885E-07   0.218650E-08
  1480   0.724537E+03  -0.723091E+01   0.373272E-05  -0.723091E+01   0.938847E+01  -0.930359E-08   0.373272E-05  -0.930359E-08   0.218309E-08
  1481   0.722023E+03  -0.661154E+01   0.372777E-05  -0.661154E+01   0.942766E+01  -0.640057E-08   0.372777E-05  -0.640057E-08   0.217968E-08
  1482   0.719515E+03  -0.599926E+01   0.372042E-05  -0.599926E+01   0.947053E+01  -0.347980E-08   0.372042E-05  -0.347980E-08   0.217627E-08
  1483   0.716948E+03  -0.539437E+01   0.371062E-05  -0.539437E+01   0.951634E+01  -0.541708E-09   0.371062E-05  -0.541708E-09   0.217287E-08
  1484   0.714371E+03  -0.479695E+01   0.369830E-05  -0.479695E+01   0.956436E+01   0.241328E-08   0.369830E-05   0.241328E-08   0.216948E-08
  1485   0.711735E+03  -0.420728E+01   0.368343E-05  -0.420728E+01   0.961532E+01   0.538473E-08   0.368343E-05   0.538473E-08   0.216610E-08
  1486   0.709060E+03  -0.362530E+01   0.366596E-05  -0.362530E+01   0.966999E+01   0.837223E-08   0.366596E-05   0.837223E-08   0.216272E-08
  1487   0.706347E+03  -0.305145E+01   0.364582E-05  -0.305145E+01   0.972613E+01   0.113754E-07   0.364582E-05   0.113754E-07   0.215934E-08
  1488   0.703617E+03  -0.248574E+01   0.362297E-05  -0.248574E+01   0.978597E+01   0.143937E-07   0.362297E-05   0.143937E-07   0.215598E-08
  1489   0.700827E+03  -0.192853E+01   0.359737E-05  -0.192853E+01   0.984878E+01   0.174268E-07   0.359737E-05   0.174268E-07   0.215261E-08
  1490   0.698013E+03  -0.137981E+01   0.356895E-05  -0.137981E+01   0.991308E+01   0.204742E-07   0.356895E-05   0.204742E-07   0.214926E-08
  1491   0.695168E+03  -0.839897E+00   0.353768E-05  -0.839897E+00   0.998035E+01   0.235355E-07   0.353768E-05   0.235355E-07   0.214591E-08
  1492   0.692299E+03  -0.308815E+00   0.350350E-05  -0.308815E+00   0.100506E+02   0.266104E-07   0.350350E-05   0.266104E-07   0.214256E-08
  1493   0.689392E+03   0.213184E+00   0.346635E-05   0.213184E+00   0.101223E+02   0.296983E-07   0.346635E-05   0.296983E-07   0.213923E-08
  1494   0.686452E+03   0.725980E+00   0.342620E-05   0.725980E+00   0.101971E+02   0.327989E-07   0.342620E-05   0.327989E-07   0.213589E-08
  1495   0.683489E+03   0.122945E+01   0.338298E-05   0.122945E+01   0.102748E+02   0.359117E-07   0.338298E-05   0.359117E-07   0.213257E-08
  1496   0.680495E+03   0.172351E+01   0.333665E-05   0.172351E+01   0.103548E+02   0.390363E-07   0.333665E-05   0.390363E-07   0.212925E-08
  1497   0.677468E+03   0.220794E+01   0.328716E-05   0.220794E+01   0.104363E+02   0.421722E-07   0.328716E-05   0.421722E-07   0.212593E-08
  1498   0.674425E+03   0.268259E+01   0.323446E-05   0.268259E+01   0.105208E+02   0.453191E-07   0.323446E-05   0.453191E-07   0.212262E-08
  1499   0.671350E+03   0.314746E+01   0.317849E-05   0.314746E+01   0.106068E+02   0.484766E-07   0.317849E-05   0.484766E-07   0.211932E-08
  1500   0.668251E+03   0.360233E+01   0.311921E-05   0.360233E+01   0.106959E+02   0.516441E-07   0.311921E-05   0.516441E-07   0.211602E-08
  1501   0.665127E+03   0.404727E+01   0.305660E-05   0.404727E+01   0.107864E+02   0.548210E-07   0.305660E-05   0.548210E-07   0.211273E-08
  1502   0.661978E+03   0.448174E+01   0.299082E-05   0.448174E+01   0.108793E+02   0.580050E-07   0.299082E-05   0.580050E-07   0.210945E-08
  1503   0.658813E+03   0.490589E+01   0.292205E-05   0.490589E+01   0.109744E+02   0.611938E-07   0.292205E-05   0.611938E-07   0.210617E-08
  1504   0.655623E+03   0.531976E+01   0.285047E-05   0.531976E+01   0.110711E+02   0.643848E-07   0.285047E-05   0.643848E-07   0.210289E-08
  1505   0.652408E+03   0.572298E+01   0.277627E-05   0.572298E+01   0.111700E+02   0.675756E-07   0.277627E-05   0.675756E-07   0.209962E-08
  1506   0.649177E+03   0.611561E+01   0.269964E-05   0.611561E+01   0.112705E+02   0.707637E-07   0.269964E-05   0.707637E-07   0.209636E-08
  1507   0.645928E+03   0.649756E+01   0.262075E-05   0.649756E+01   0.113733E+02   0.739465E-07   0.262075E-05   0.739465E-07   0.209310E-08
  1508   0.642661E+03   0.686844E+01   0.253981E-05   0.686844E+01   0.114777E+02   0.771217E-07   0.253981E-05   0.771217E-07   0.208985E-08
  1509   0.639371E+03   0.722839E+01   0.245699E-05   0.722839E+01   0.115828E+02   0.802867E-07   0.245699E-05   0.802867E-07   0.208661E-08
  1510   0.636077E+03   0.757710E+01   0.237248E-05   0.757710E+01   0.116910E+02   0.834391E-07   0.237248E-05   0.834391E-07   0.208337E-08
  1511   0.632752E+03   0.791529E+01   0.228647E-05   0.791529E+01   0.118000E+02   0.865763E-07   0.228647E-05   0.865763E-07   0.208013E-08
  1512   0.629417E+03   0.824073E+01   0.219913E-05   0.824073E+01   0.119106E+02   0.896960E-07   0.219913E-05   0.896960E-07   0.207690E-08
  1513   0.626064E+03   0.855637E+01   0.211067E-05   0.855637E+01   0.120227E+02   0.927956E-07   0.211067E-05   0.927956E-07   0.207368E-08
  1514   0.622709E+03   0.885997E+01   0.202126E-05   0.885997E+01   0.121371E+02   0.958726E-07   0.202126E-05   0.958726E-07   0.207046E-08
  1515   0.619359E+03   0.915300E+01   0.193109E-05   0.915300E+01   0.122524E+02   0.989246E-07   0.193109E-05   0.989246E-07   0.206725E-08
  1516   0.615977E+03   0.943323E+01   0.184034E-05   0.943323E+01   0.123685E+02   0.101949E-06   0.184034E-05   0.101949E-06   0.206404E-08
  1517   0.612592E+03   0.970285E+01   0.174921E-05   0.970285E+01   0.124862E+02   0.104944E-06   0.174921E-05   0.104944E-06   0.206084E-08
  1518   0.609197E+03   0.996187E+01   0.165787E-05   0.996187E+01   0.126054E+02   0.107906E-06   0.165787E-05   0.107906E-06   0.205765E-08
  1519   0.605792E+03   0.102073E+02   0.156652E-05   0.102073E+02   0.127248E+02   0.110833E-06   0.156652E-05   0.110833E-06   0.205446E-08
  1520   0.602392E+03   0.104421E+02   0.147534E-05   0.104421E+02   0.128457E+02   0.113722E-06   0.147534E-05   0.113722E-06   0.205128E-08
  1521   0.598975E+03   0.106655E+02   0.138451E-05   0.106655E+02   0.129682E+02   0.116572E-06   0.138451E-05   0.116572E-06   0.204810E-08
  1522   0.595547E+03   0.108767E+02   0.129422E-05   0.108767E+02   0.130909E+02   0.119379E-06   0.129422E-05   0.119379E-06   0.204492E-08
  1523   0.592124E+03   0.110765E+02   0.120466E-05   0.110765E+02   0.132143E+02   0.122142E-06   0.120466E-05   0.122142E-06   0.204176E-08
  1524   0.588691E+03   0.112642E+02   0.111602E-05   0.112642E+02   0.133394E+02   0.124857E-06   0.111602E-05   0.124857E-06   0.203860E-08
  1525   0.585256E+03   0.114404E+02   0.102847E-05   0.114404E+02   0.134653E+02   0.127522E-06   0.102847E-05   0.127522E-06   0.203544E-08
  1526   0.581825E+03   0.116051E+02   0.942211E-06   0.116051E+02   0.135913E+02   0.130135E-06   0.942211E-06   0.130135E-06   0.203229E-08
  1527   0.578391E+03   0.117569E+02   0.857421E-06   0.117569E+02   0.137175E+02   0.132694E-06   0.857421E-06   0.132694E-06   0.202914E-08
  1528   0.574955E+03   0.118979E+02   0.774288E-06   0.118979E+02   0.138452E+02   0.135195E-06   0.774288E-06   0.135195E-06   0.202600E-08
  1529   0.571523E+03   0.120274E+02   0.692998E-06   0.120274E+02   0.139731E+02   0.137636E-06   0.692998E-06   0.137636E-06   0.202287E-08
  1530   0.568096E+03   0.121447E+02   0.613737E-06   0.121447E+02   0.141011E+02   0.140015E-06   0.613737E-06   0.140015E-06   0.201974E-08
  1531   0.564666E+03   0.122497E+02   0.536691E-06   0.122497E+02   0.142300E+02   0.142329E-06   0.536691E-06   0.142329E-06   0.201662E-08
  1532   0.561248E+03   0.123439E+02   0.462046E-06   0.123439E+02   0.143597E+02   0.144576E-06   0.462046E-06   0.144576E-06   0.201350E-08
  1533   0.557827E+03   0.124273E+02   0.389988E-06   0.124273E+02   0.144889E+02   0.146754E-06   0.389988E-06   0.146754E-06   0.201039E-08
  1534   0.554418E+03   0.124968E+02   0.320703E-06   0.124968E+02   0.146189E+02   0.148859E-06   0.320703E-06   0.148859E-06   0.200728E-08
  1535   0.551013E+03   0.125563E+02   0.254377E-06   0.125563E+02   0.147490E+02   0.150890E-06   0.254377E-06   0.150890E-06   0.200418E-08
  1536   0.547613E+03   0.126034E+02   0.191196E-06   0.126034E+02   0.148786E+02   0.152843E-06   0.191196E-06   0.152843E-06   0.200108E-08
  1537   0.544233E+03   0.126390E+02   0.131345E-06   0.126390E+02   0.150090E+02   0.154717E-06   0.131345E-06   0.154717E-06   0.199799E-08
  1538   0.540864E+03   0.126636E+02   0.750113E-07   0.126636E+02   0.151396E+02   0.156509E-06   0.750113E-07   0.156509E-06   0.199491E-08
  1539   0.537470E+03   0.126766E+02   0.223801E-07   0.126766E+02   0.152688E+02   0.158217E-06   0.223801E-07   0.158217E-06   0.199182E-08
  1540   0.534110E+03   0.126787E+02  -0.263625E-07   0.126787E+02   0.153982E+02   0.159837E-06  -0.263625E-07   0.159837E-06   0.198875E-08
  1541   0.530762E+03   0.126684E+02  -0.710306E-07   0.126684E+02   0.155285E+02   0.161368E-06  -0.710306E-07   0.161368E-06   0.198568E-08
  1542   0.527426E+03   0.126478E+02  -0.111438E-06   0.126478E+02   0.156583E+02   0.162807E-06  -0.111438E-06   0.162807E-06   0.198262E-08
  1543   0.524094E+03   0.126149E+02  -0.147399E-06   0.126149E+02   0.157866E+02   0.164152E-06  -0.147399E-06   0.164152E-06   0.197956E-08
  1544   0.520781E+03   0.125717E+02  -0.178727E-06   0.125717E+02   0.159159E+02   0.165399E-06  -0.178727E-06   0.165399E-06   0.197650E-08
  1545   0.517487E+03   0.125175E+02  -0.205238E-06   0.125175E+02   0.160439E+02   0.166548E-06  -0.205238E-06   0.166548E-06   0.197346E-08
  1546   0.514198E+03   0.124516E+02  -0.226743E-06   0.124516E+02   0.161713E+02   0.167594E-06  -0.226743E-06   0.167594E-06   0.197041E-08
  1547   0.510928E+03   0.123755E+02  -0.243059E-06   0.123755E+02   0.162989E+02   0.168536E-06  -0.243059E-06   0.168536E-06   0.196737E-08
  1548   0.507684E+03   0.122883E+02  -0.253998E-06   0.122883E+02   0.164259E+02   0.169371E-06  -0.253998E-06   0.169371E-06   0.196434E-08
  1549   0.504452E+03   0.121908E+02  -0.259374E-06   0.121908E+02   0.165516E+02   0.170097E-06  -0.259374E-06   0.170097E-06   0.196131E-08
  1550   0.501246E+03   0.120823E+02  -0.259003E-06   0.120823E+02   0.166767E+02   0.170711E-06  -0.259003E-06   0.170711E-06   0.195829E-08
  1551   0.498045E+03   0.119627E+02  -0.252772E-06   0.119627E+02   0.168013E+02   0.171212E-06  -0.252772E-06   0.171212E-06   0.195528E-08
