#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1165   0.114411E+04  -0.151038E+02   0.977054E-07  -0.151038E+02   0.112440E+02   0.254855E-07   0.977054E-07   0.254855E-07   0.378650E-08
  1166   0.114117E+04  -0.142123E+02   0.104842E-06  -0.142123E+02   0.112933E+02   0.210691E-07   0.104842E-06   0.210691E-07   0.377988E-08
  1167   0.113831E+04  -0.133301E+02   0.112118E-06  -0.133301E+02   0.113470E+02   0.166674E-07   0.112118E-06   0.166674E-07   0.377327E-08
  1168   0.113530E+04  -0.124565E+02   0.119531E-06  -0.124565E+02   0.114057E+02   0.122806E-07   0.119531E-06   0.122806E-07   0.376667E-08
  1169   0.113229E+04  -0.115944E+02   0.127079E-06  -0.115944E+02   0.114688E+02   0.790869E-08   0.127079E-06   0.790869E-08   0.376009E-08
  1170   0.112920E+04  -0.107409E+02   0.134762E-06  -0.107409E+02   0.115362E+02   0.355181E-08   0.134762E-06   0.355181E-08   0.375353E-08
  1171   0.112597E+04  -0.989901E+01   0.142578E-06  -0.989901E+01   0.116088E+02  -0.789947E-09   0.142578E-06  -0.789947E-09   0.374698E-08
  1172   0.112273E+04  -0.906789E+01   0.150525E-06  -0.906789E+01   0.116857E+02  -0.511648E-08   0.150525E-06  -0.511648E-08   0.374044E-08
  1173   0.111942E+04  -0.824759E+01   0.158601E-06  -0.824759E+01   0.117670E+02  -0.942770E-08   0.158601E-06  -0.942770E-08   0.373392E-08
  1174   0.111603E+04  -0.743922E+01   0.166807E-06  -0.743922E+01   0.118519E+02  -0.137235E-07   0.166807E-06  -0.137235E-07   0.372741E-08
  1175   0.111257E+04  -0.664272E+01   0.175139E-06  -0.664272E+01   0.119413E+02  -0.180038E-07   0.175139E-06  -0.180038E-07   0.372092E-08
  1176   0.110895E+04  -0.585883E+01   0.183597E-06  -0.585883E+01   0.120350E+02  -0.222684E-07   0.183597E-06  -0.222684E-07   0.371444E-08
  1177   0.110541E+04  -0.508711E+01   0.192179E-06  -0.508711E+01   0.121338E+02  -0.265174E-07   0.192179E-06  -0.265174E-07   0.370798E-08
  1178   0.110172E+04  -0.432824E+01   0.200883E-06  -0.432824E+01   0.122356E+02  -0.307505E-07   0.200883E-06  -0.307505E-07   0.370153E-08
  1179   0.109811E+04  -0.358243E+01   0.209709E-06  -0.358243E+01   0.123433E+02  -0.349677E-07   0.209709E-06  -0.349677E-07   0.369510E-08
  1180   0.109434E+04  -0.284999E+01   0.218655E-06  -0.284999E+01   0.124547E+02  -0.391689E-07   0.218655E-06  -0.391689E-07   0.368868E-08
  1181   0.109057E+04  -0.213122E+01   0.227719E-06  -0.213122E+01   0.125689E+02  -0.433540E-07   0.227719E-06  -0.433540E-07   0.368227E-08
  1182   0.108665E+04  -0.142643E+01   0.236899E-06  -0.142643E+01   0.126877E+02  -0.475229E-07   0.236899E-06  -0.475229E-07   0.367588E-08
  1183   0.108273E+04  -0.735752E+00   0.246195E-06  -0.735752E+00   0.128101E+02  -0.516755E-07   0.246195E-06  -0.516755E-07   0.366950E-08
  1184   0.107873E+04  -0.595996E-01   0.255605E-06  -0.595996E-01   0.129354E+02  -0.558116E-07   0.255605E-06  -0.558116E-07   0.366314E-08
  1185   0.107473E+04   0.601947E+00   0.265128E-06   0.601947E+00   0.130660E+02  -0.599313E-07   0.265128E-06  -0.599313E-07   0.365679E-08
  1186   0.107065E+04   0.124845E+01   0.274761E-06   0.124845E+01   0.131995E+02  -0.640343E-07   0.274761E-06  -0.640343E-07   0.365046E-08
  1187   0.106657E+04   0.187977E+01   0.284504E-06   0.187977E+01   0.133367E+02  -0.681207E-07   0.284504E-06  -0.681207E-07   0.364414E-08
  1188   0.106241E+04   0.249554E+01   0.294355E-06   0.249554E+01   0.134769E+02  -0.721902E-07   0.294355E-06  -0.721902E-07   0.363783E-08
  1189   0.105818E+04   0.309582E+01   0.304313E-06   0.309582E+01   0.136209E+02  -0.762428E-07   0.304313E-06  -0.762428E-07   0.363154E-08
  1190   0.105394E+04   0.368018E+01   0.314376E-06   0.368018E+01   0.137678E+02  -0.802784E-07   0.314376E-06  -0.802784E-07   0.362526E-08
  1191   0.104963E+04   0.424867E+01   0.324543E-06   0.424867E+01   0.139185E+02  -0.842970E-07   0.324543E-06  -0.842970E-07   0.361900E-08
  1192   0.104531E+04   0.480086E+01   0.334812E-06   0.480086E+01   0.140721E+02  -0.882983E-07   0.334812E-06  -0.882983E-07   0.361275E-08
  1193   0.104092E+04   0.533673E+01   0.345182E-06   0.533673E+01   0.142288E+02  -0.922823E-07   0.345182E-06  -0.922823E-07   0.360651E-08
  1194   0.103652E+04   0.585621E+01   0.355652E-06   0.585621E+01   0.143885E+02  -0.962489E-07   0.355652E-06  -0.962489E-07   0.360029E-08
  1195   0.103212E+04   0.635899E+01   0.366219E-06   0.635899E+01   0.145512E+02  -0.100198E-06   0.366219E-06  -0.100198E-06   0.359408E-08
  1196   0.102757E+04   0.684464E+01   0.376883E-06   0.684464E+01   0.147176E+02  -0.104130E-06   0.376883E-06  -0.104130E-06   0.358788E-08
  1197   0.102309E+04   0.731344E+01   0.387642E-06   0.731344E+01   0.148857E+02  -0.108043E-06   0.387642E-06  -0.108043E-06   0.358170E-08
  1198   0.101853E+04   0.776397E+01   0.398494E-06   0.776397E+01   0.150567E+02  -0.111939E-06   0.398494E-06  -0.111939E-06   0.357554E-08
  1199   0.101396E+04   0.819847E+01   0.409439E-06   0.819847E+01   0.152300E+02  -0.115818E-06   0.409439E-06  -0.115818E-06   0.356938E-08
  1200   0.100932E+04   0.861536E+01   0.420474E-06   0.861536E+01   0.154064E+02  -0.119678E-06   0.420474E-06  -0.119678E-06   0.356324E-08
  1201   0.100475E+04   0.901390E+01   0.431597E-06   0.901390E+01   0.155844E+02  -0.123520E-06   0.431597E-06  -0.123520E-06   0.355711E-08
  1202   0.100003E+04   0.939556E+01   0.442795E-06   0.939556E+01   0.157662E+02  -0.127343E-06   0.442795E-06  -0.127343E-06   0.355100E-08
  1203   0.995372E+03   0.975882E+01   0.454054E-06   0.975882E+01   0.159495E+02  -0.131146E-06   0.454054E-06  -0.131146E-06   0.354490E-08
  1204   0.990640E+03   0.101044E+02   0.465362E-06   0.101044E+02   0.161351E+02  -0.134929E-06   0.465362E-06  -0.134929E-06   0.353882E-08
  1205   0.985905E+03   0.104316E+02   0.476704E-06   0.104316E+02   0.163216E+02  -0.138691E-06   0.476704E-06  -0.138691E-06   0.353274E-08
  1206   0.981165E+03   0.107410E+02   0.488067E-06   0.107410E+02   0.165112E+02  -0.142430E-06   0.488067E-06  -0.142430E-06   0.352668E-08
  1207   0.976495E+03   0.110312E+02   0.499437E-06   0.110312E+02   0.167024E+02  -0.146147E-06   0.499437E-06  -0.146147E-06   0.352064E-08
  1208   0.971747E+03   0.113044E+02   0.510799E-06   0.113044E+02   0.168959E+02  -0.149840E-06   0.510799E-06  -0.149840E-06   0.351460E-08
  1209   0.966920E+03   0.115591E+02   0.522141E-06   0.115591E+02   0.170902E+02  -0.153508E-06   0.522141E-06  -0.153508E-06   0.350858E-08
  1210   0.962164E+03   0.117944E+02   0.533449E-06   0.117944E+02   0.172862E+02  -0.157151E-06   0.533449E-06  -0.157151E-06   0.350258E-08
  1211   0.957330E+03   0.120112E+02   0.544709E-06   0.120112E+02   0.174845E+02  -0.160768E-06   0.544709E-06  -0.160768E-06   0.349658E-08
  1212   0.952565E+03   0.122102E+02   0.555907E-06   0.122102E+02   0.176836E+02  -0.164358E-06   0.555907E-06  -0.164358E-06   0.349060E-08
  1213   0.947723E+03   0.123913E+02   0.567029E-06   0.123913E+02   0.178837E+02  -0.167920E-06   0.567029E-06  -0.167920E-06   0.348464E-08
  1214   0.942950E+03   0.125530E+02   0.578062E-06   0.125530E+02   0.180860E+02  -0.171454E-06   0.578062E-06  -0.171454E-06   0.347868E-08
  1215   0.938173E+03   0.126960E+02   0.588992E-06   0.126960E+02   0.182886E+02  -0.174959E-06   0.588992E-06  -0.174959E-06   0.347274E-08
  1216   0.933392E+03   0.128203E+02   0.599805E-06   0.128203E+02   0.184927E+02  -0.178433E-06   0.599805E-06  -0.178433E-06   0.346681E-08
  1217   0.928459E+03   0.129267E+02   0.610488E-06   0.129267E+02   0.186978E+02  -0.181876E-06   0.610488E-06  -0.181876E-06   0.346090E-08
  1218   0.923669E+03   0.130136E+02   0.621027E-06   0.130136E+02   0.189044E+02  -0.185288E-06   0.621027E-06  -0.185288E-06   0.345500E-08
  1219   0.918802E+03   0.130833E+02   0.631408E-06   0.130833E+02   0.191105E+02  -0.188667E-06   0.631408E-06  -0.188667E-06   0.344911E-08
  1220   0.914004E+03   0.131334E+02   0.641617E-06   0.131334E+02   0.193175E+02  -0.192013E-06   0.641617E-06  -0.192013E-06   0.344323E-08
  1221   0.909202E+03   0.131655E+02   0.651640E-06   0.131655E+02   0.195246E+02  -0.195325E-06   0.651640E-06  -0.195325E-06   0.343737E-08
  1222   0.904396E+03   0.131780E+02   0.661465E-06   0.131780E+02   0.197334E+02  -0.198602E-06   0.661465E-06  -0.198602E-06   0.343152E-08
  1223   0.899585E+03   0.131739E+02   0.671077E-06   0.131739E+02   0.199423E+02  -0.201843E-06   0.671077E-06  -0.201843E-06   0.342568E-08
  1224   0.894770E+03   0.131494E+02   0.680462E-06   0.131494E+02   0.201499E+02  -0.205048E-06   0.680462E-06  -0.205048E-06   0.341985E-08
  1225   0.890026E+03   0.131068E+02   0.689607E-06   0.131068E+02   0.203592E+02  -0.208215E-06   0.689607E-06  -0.208215E-06   0.341404E-08
  1226   0.885277E+03   0.130468E+02   0.698497E-06   0.130468E+02   0.205679E+02  -0.211344E-06   0.698497E-06  -0.211344E-06   0.340824E-08
  1227   0.880598E+03   0.129679E+02   0.707120E-06   0.129679E+02   0.207768E+02  -0.214434E-06   0.707120E-06  -0.214434E-06   0.340246E-08
  1228   0.875840E+03   0.128715E+02   0.715462E-06   0.128715E+02   0.209859E+02  -0.217485E-06   0.715462E-06  -0.217485E-06   0.339668E-08
  1229   0.871152E+03   0.127561E+02   0.723508E-06   0.127561E+02   0.211944E+02  -0.220495E-06   0.723508E-06  -0.220495E-06   0.339092E-08
  1230   0.866312E+03   0.126239E+02   0.731245E-06   0.126239E+02   0.214024E+02  -0.223463E-06   0.731245E-06  -0.223463E-06   0.338517E-08
  1231   0.861615E+03   0.124735E+02   0.738660E-06   0.124735E+02   0.216106E+02  -0.226390E-06   0.738660E-06  -0.226390E-06   0.337943E-08
  1232   0.856914E+03   0.123063E+02   0.745738E-06   0.123063E+02   0.218174E+02  -0.229274E-06   0.745738E-06  -0.229274E-06   0.337371E-08
  1233   0.852358E+03   0.121199E+02   0.752466E-06   0.121199E+02   0.220253E+02  -0.232113E-06   0.752466E-06  -0.232113E-06   0.336799E-08
  1234   0.847722E+03   0.119175E+02   0.758830E-06   0.119175E+02   0.222311E+02  -0.234909E-06   0.758830E-06  -0.234909E-06   0.336229E-08
  1235   0.843380E+03   0.116975E+02   0.764817E-06   0.116975E+02   0.224371E+02  -0.237658E-06   0.764817E-06  -0.237658E-06   0.335661E-08
  1236   0.838884E+03   0.114605E+02   0.770412E-06   0.114605E+02   0.226411E+02  -0.240362E-06   0.770412E-06  -0.240362E-06   0.335093E-08
  1237   0.834384E+03   0.112059E+02   0.775602E-06   0.112059E+02   0.228445E+02  -0.243019E-06   0.775602E-06  -0.243019E-06   0.334527E-08
  1238   0.829953E+03   0.109343E+02   0.780373E-06   0.109343E+02   0.230475E+02  -0.245628E-06   0.780373E-06  -0.245628E-06   0.333962E-08
  1239   0.825519E+03   0.106458E+02   0.784711E-06   0.106458E+02   0.232484E+02  -0.248189E-06   0.784711E-06  -0.248189E-06   0.333398E-08
  1240   0.821079E+03   0.103417E+02   0.788604E-06   0.103417E+02   0.234489E+02  -0.250700E-06   0.788604E-06  -0.250700E-06   0.332835E-08
  1241   0.816784E+03   0.100207E+02   0.792036E-06   0.100207E+02   0.236473E+02  -0.253161E-06   0.792036E-06  -0.253161E-06   0.332274E-08
  1242   0.812410E+03   0.968480E+01   0.794995E-06   0.968480E+01   0.238460E+02  -0.255571E-06   0.794995E-06  -0.255571E-06   0.331713E-08
  1243   0.808106E+03   0.933090E+01   0.797466E-06   0.933090E+01   0.240412E+02  -0.257929E-06   0.797466E-06  -0.257929E-06   0.331154E-08
  1244   0.803871E+03   0.896274E+01   0.799436E-06   0.896274E+01   0.242366E+02  -0.260235E-06   0.799436E-06  -0.260235E-06   0.330596E-08
  1245   0.799706E+03   0.857866E+01   0.800891E-06   0.857866E+01   0.244301E+02  -0.262487E-06   0.800891E-06  -0.262487E-06   0.330040E-08
  1246   0.795537E+03   0.818036E+01   0.801817E-06   0.818036E+01   0.246208E+02  -0.264685E-06   0.801817E-06  -0.264685E-06   0.329484E-08
  1247   0.791363E+03   0.776624E+01   0.802201E-06   0.776624E+01   0.248103E+02  -0.266829E-06   0.802201E-06  -0.266829E-06   0.328930E-08
  1248   0.787258E+03   0.733696E+01   0.802029E-06   0.733696E+01   0.249978E+02  -0.268916E-06   0.802029E-06  -0.268916E-06   0.328377E-08
  1249   0.783224E+03   0.689337E+01   0.801287E-06   0.689337E+01   0.251849E+02  -0.270947E-06   0.801287E-06  -0.270947E-06   0.327825E-08
  1250   0.779259E+03   0.643532E+01   0.799961E-06   0.643532E+01   0.253685E+02  -0.272920E-06   0.799961E-06  -0.272920E-06   0.327274E-08
  1251   0.775289E+03   0.596293E+01   0.798045E-06   0.596293E+01   0.255494E+02  -0.274836E-06   0.798045E-06  -0.274836E-06   0.326725E-08
  1252   0.771463E+03   0.547640E+01   0.795556E-06   0.547640E+01   0.257299E+02  -0.276694E-06   0.795556E-06  -0.276694E-06   0.326176E-08
  1253   0.767559E+03   0.497638E+01   0.792522E-06   0.497638E+01   0.259069E+02  -0.278496E-06   0.792522E-06  -0.278496E-06   0.325629E-08
  1254   0.763724E+03   0.446294E+01   0.788966E-06   0.446294E+01   0.260811E+02  -0.280241E-06   0.788966E-06  -0.280241E-06   0.325083E-08
  1255   0.759959E+03   0.393619E+01   0.784915E-06   0.393619E+01   0.262542E+02  -0.281931E-06   0.784915E-06  -0.281931E-06   0.324538E-08
  1256   0.756339E+03   0.339675E+01   0.780395E-06   0.339675E+01   0.264238E+02  -0.283566E-06   0.780395E-06  -0.283566E-06   0.323994E-08
  1257   0.752714E+03   0.284463E+01   0.775430E-06   0.284463E+01   0.265915E+02  -0.285147E-06   0.775430E-06  -0.285147E-06   0.323452E-08
  1258   0.749086E+03   0.228023E+01   0.770046E-06   0.228023E+01   0.267556E+02  -0.286675E-06   0.770046E-06  -0.286675E-06   0.322910E-08
  1259   0.745527E+03   0.170381E+01   0.764269E-06   0.170381E+01   0.269178E+02  -0.288151E-06   0.764269E-06  -0.288151E-06   0.322370E-08
  1260   0.742039E+03   0.111572E+01   0.758124E-06   0.111572E+01   0.270766E+02  -0.289575E-06   0.758124E-06  -0.289575E-06   0.321831E-08
  1261   0.738621E+03   0.516155E+00   0.751637E-06   0.516155E+00   0.272334E+02  -0.290947E-06   0.751637E-06  -0.290947E-06   0.321293E-08
  1262   0.735273E+03  -0.943815E-01   0.744833E-06  -0.943815E-01   0.273874E+02  -0.292269E-06   0.744833E-06  -0.292269E-06   0.320756E-08
  1263   0.731996E+03  -0.715909E+00   0.737738E-06  -0.715909E+00   0.275380E+02  -0.293542E-06   0.737738E-06  -0.293542E-06   0.320220E-08
  1264   0.728716E+03  -0.134815E+01   0.730377E-06  -0.134815E+01   0.276859E+02  -0.294765E-06   0.730377E-06  -0.294765E-06   0.319685E-08
  1265   0.725580E+03  -0.199060E+01   0.722775E-06  -0.199060E+01   0.278303E+02  -0.295940E-06   0.722775E-06  -0.295940E-06   0.319152E-08
  1266   0.722441E+03  -0.264283E+01   0.714959E-06  -0.264283E+01   0.279719E+02  -0.297067E-06   0.714959E-06  -0.297067E-06   0.318620E-08
  1267   0.719372E+03  -0.330486E+01   0.706954E-06  -0.330486E+01   0.281094E+02  -0.298147E-06   0.706954E-06  -0.298147E-06   0.318088E-08
  1268   0.716382E+03  -0.397634E+01   0.698784E-06  -0.397634E+01   0.282456E+02  -0.299182E-06   0.698784E-06  -0.299182E-06   0.317558E-08
  1269   0.713471E+03  -0.465646E+01   0.690477E-06  -0.465646E+01   0.283761E+02  -0.300170E-06   0.690477E-06  -0.300170E-06   0.317029E-08
  1270   0.710600E+03  -0.534614E+01   0.682056E-06  -0.534614E+01   0.285039E+02  -0.301114E-06   0.682056E-06  -0.301114E-06   0.316501E-08
  1271   0.707808E+03  -0.604376E+01   0.673549E-06  -0.604376E+01   0.286289E+02  -0.302014E-06   0.673549E-06  -0.302014E-06   0.315974E-08
  1272   0.705065E+03  -0.674934E+01   0.664979E-06  -0.674934E+01   0.287505E+02  -0.302870E-06   0.664979E-06  -0.302870E-06   0.315449E-08
  1273   0.702371E+03  -0.746289E+01   0.656373E-06  -0.746289E+01   0.288678E+02  -0.303683E-06   0.656373E-06  -0.303683E-06   0.314924E-08
  1274   0.699756E+03  -0.818370E+01   0.647757E-06  -0.818370E+01   0.289809E+02  -0.304455E-06   0.647757E-06  -0.304455E-06   0.314401E-08
  1275   0.697205E+03  -0.891103E+01   0.639155E-06  -0.891103E+01   0.290912E+02  -0.305185E-06   0.639155E-06  -0.305185E-06   0.313878E-08
  1276   0.694710E+03  -0.964564E+01   0.630593E-06  -0.964564E+01   0.291981E+02  -0.305874E-06   0.630593E-06  -0.305874E-06   0.313357E-08
  1277   0.692287E+03  -0.103861E+02   0.622097E-06  -0.103861E+02   0.293015E+02  -0.306524E-06   0.622097E-06  -0.306524E-06   0.312837E-08
  1278   0.689928E+03  -0.111331E+02   0.613692E-06  -0.111331E+02   0.294006E+02  -0.307134E-06   0.613692E-06  -0.307134E-06   0.312317E-08
  1279   0.687640E+03  -0.118852E+02   0.605404E-06  -0.118852E+02   0.294955E+02  -0.307706E-06   0.605404E-06  -0.307706E-06   0.311799E-08
  1280   0.685425E+03  -0.126440E+02   0.597258E-06  -0.126440E+02   0.295877E+02  -0.308240E-06   0.597258E-06  -0.308240E-06   0.311282E-08
  1281   0.683274E+03  -0.134064E+02   0.589280E-06  -0.134064E+02   0.296756E+02  -0.308737E-06   0.589280E-06  -0.308737E-06   0.310767E-08
  1282   0.681195E+03  -0.141739E+02   0.581495E-06  -0.141739E+02   0.297592E+02  -0.309198E-06   0.581495E-06  -0.309198E-06   0.310252E-08
  1283   0.679180E+03  -0.149459E+02   0.573929E-06  -0.149459E+02   0.298394E+02  -0.309623E-06   0.573929E-06  -0.309623E-06   0.309738E-08
  1284   0.677237E+03  -0.157224E+02   0.566607E-06  -0.157224E+02   0.299153E+02  -0.310013E-06   0.566607E-06  -0.310013E-06   0.309225E-08
  1285   0.675352E+03  -0.165019E+02   0.559554E-06  -0.165019E+02   0.299877E+02  -0.310368E-06   0.559554E-06  -0.310368E-06   0.308714E-08
  1286   0.673539E+03  -0.172851E+02   0.552797E-06  -0.172851E+02   0.300552E+02  -0.310690E-06   0.552797E-06  -0.310690E-06   0.308203E-08
  1287   0.671798E+03  -0.180706E+02   0.546361E-06  -0.180706E+02   0.301191E+02  -0.310979E-06   0.546361E-06  -0.310979E-06   0.307693E-08
  1288   0.670129E+03  -0.188598E+02   0.540271E-06  -0.188598E+02   0.301787E+02  -0.311236E-06   0.540271E-06  -0.311236E-06   0.307185E-08
  1289   0.668526E+03  -0.196499E+02   0.534552E-06  -0.196499E+02   0.302349E+02  -0.311462E-06   0.534552E-06  -0.311462E-06   0.306678E-08
  1290   0.666988E+03  -0.204431E+02   0.529231E-06  -0.204431E+02   0.302860E+02  -0.311656E-06   0.529231E-06  -0.311656E-06   0.306171E-08
  1291   0.665522E+03  -0.212379E+02   0.524332E-06  -0.212379E+02   0.303337E+02  -0.311821E-06   0.524332E-06  -0.311821E-06   0.305666E-08
  1292   0.664121E+03  -0.220344E+02   0.519882E-06  -0.220344E+02   0.303756E+02  -0.311956E-06   0.519882E-06  -0.311956E-06   0.305161E-08
  1293   0.662786E+03  -0.228324E+02   0.515906E-06  -0.228324E+02   0.304154E+02  -0.312062E-06   0.515906E-06  -0.312062E-06   0.304658E-08
  1294   0.661530E+03  -0.236285E+02   0.512428E-06  -0.236285E+02   0.304503E+02  -0.312141E-06   0.512428E-06  -0.312141E-06   0.304156E-08
  1295   0.660333E+03  -0.244269E+02   0.509476E-06  -0.244269E+02   0.304809E+02  -0.312192E-06   0.509476E-06  -0.312192E-06   0.303655E-08
  1296   0.659202E+03  -0.252234E+02   0.507073E-06  -0.252234E+02   0.305079E+02  -0.312217E-06   0.507073E-06  -0.312217E-06   0.303155E-08
  1297   0.658143E+03  -0.260208E+02   0.505247E-06  -0.260208E+02   0.305307E+02  -0.312215E-06   0.505247E-06  -0.312215E-06   0.302655E-08
  1298   0.657150E+03  -0.268170E+02   0.504021E-06  -0.268170E+02   0.305492E+02  -0.312189E-06   0.504021E-06  -0.312189E-06   0.302157E-08
  1299   0.656215E+03  -0.276127E+02   0.503422E-06  -0.276127E+02   0.305635E+02  -0.312138E-06   0.503422E-06  -0.312138E-06   0.301660E-08
  1300   0.655361E+03  -0.284064E+02   0.503476E-06  -0.284064E+02   0.305727E+02  -0.312063E-06   0.503476E-06  -0.312063E-06   0.301164E-08
  1301   0.654573E+03  -0.291983E+02   0.504198E-06  -0.291983E+02   0.305792E+02  -0.311965E-06   0.504198E-06  -0.311965E-06   0.300669E-08
  1302   0.653844E+03  -0.299875E+02   0.505569E-06  -0.299875E+02   0.305806E+02  -0.311844E-06   0.505569E-06  -0.311844E-06   0.300175E-08
  1303   0.653180E+03  -0.307754E+02   0.507560E-06  -0.307754E+02   0.305777E+02  -0.311700E-06   0.507560E-06  -0.311700E-06   0.299682E-08
  1304   0.652583E+03  -0.315600E+02   0.510141E-06  -0.315600E+02   0.305713E+02  -0.311531E-06   0.510141E-06  -0.311531E-06   0.299190E-08
